GeneId,GeneName,TransId,TransName,ExonCount,TranscriptLength,EffectiveLength,FittedFragments,RawFittedFragments,AdjTPM,RawTPM,TranscriptBasesCovered,SJSupported,UniqueSJSupported,UniqueSJFragments,UniqueNonSJFragments,DiscordantFragments,LowMapQualFrags
ENSG00000157168,NRG1,2436396,ENST00000338921,13,3092,2972,117.9,130.3,6.129e+01,2.235e+01,2754,9,0,0,0,0,1.6
ENSG00000157168,NRG1,2436398,ENST00000356819,13,3083,2963,193.9,218.6,1.011e+02,3.685e+01,2814,11,0,0,0,0,2.6
ENSG00000157168,NRG1,2436402,ENST00000287845,11,2981,2861,281.6,302.2,1.520e+02,5.544e+01,2712,9,0,0,0,0,3.6
ENSG00000157168,NRG1,2436420,ENST00000341377,13,3127,3007,77.7,85.9,3.991e+01,1.455e+01,2813,9,0,0,0,0,1.0
ENSG00000157168,NRG1,2436425,ENST00000539990,8,1716,1596,418.4,393.5,4.049e+02,1.477e+02,1601,7,0,0,0,0,4.7
ENSG00000077782,FGFR1,2285426,ENST00000397091,18,5702,5582,10614.6,10061.3,2.937e+03,1.071e+03,5684,17,0,0,0,145,140.5
ENSG00000077782,FGFR1,2285948,ENST00000532791,18,5590,5470,8139.5,7375.8,2.298e+03,8.381e+02,5589,17,0,0,0,145,103.0
ENSG00000077782,FGFR1,2285968,ENST00000526688,2,570,450,56.9,55.4,1.953e+02,7.120e+01,570,1,1,45,0,0,0.8
ENSG00000077782,FGFR1,2286124,ENST00000397113,18,3680,3560,9484.4,8332.9,4.115e+03,1.500e+03,3659,17,0,0,0,145,116.4
ENSG00000077782,FGFR1,2286305,ENST00000356207,17,3824,3704,3829.2,2308.8,1.597e+03,5.823e+02,3819,16,0,0,0,130,32.3
ENSG00000077782,FGFR1,2286780,ENST00000335922,19,4157,4037,1654.6,999.8,6.331e+02,2.308e+02,4093,17,1,10,0,145,14.0
ENSG00000077782,FGFR1,2286865,ENST00000326324,17,3816,3696,4394.8,2595.8,1.837e+03,6.697e+02,3811,16,0,0,0,130,36.3
ENSG00000077782,FGFR1,2287136,ENST00000526570,14,5528,5408,9.8,18.2,2.809e+00,1.024e+00,4675,13,0,0,0,130,0.3
ENSG00000077782,FGFR1,2287174,ENST00000397103,16,2953,2833,7955.7,9930.1,4.337e+03,1.582e+03,2953,15,1,12,0,113,138.7
ENSG00000077782,FGFR1,2287202,ENST00000531196,6,842,722,11438.9,10558.5,2.447e+04,8.923e+03,842,5,1,6,0,6,147.5
ENSG00000077782,FGFR1,2287236,ENST00000397108,19,2870,2750,1630.2,2242.2,9.156e+02,3.339e+02,2853,17,0,0,0,145,31.3
ENSG00000077782,FGFR1,2287257,ENST00000533619,4,540,420,52.2,96.8,1.920e+02,7.002e+01,514,3,0,0,0,17,1.4
ENSG00000077782,FGFR1,2287270,ENST00000527114,6,1499,1379,3.2,6.2,3.553e+00,1.296e+00,1043,5,0,0,0,67,0.1
ENSG00000077782,FGFR1,2287401,ENST00000487647,12,1608,1488,159.5,135.5,1.656e+02,6.039e+01,1608,10,0,43,0,107,1.9
ENSG00000077782,FGFR1,2287417,ENST00000466021,5,823,703,209.6,268.5,4.605e+02,1.679e+02,822,4,0,0,0,50,3.7
ENSG00000077782,FGFR1,2287435,ENST00000527745,4,790,670,253.0,252.3,5.833e+02,2.127e+02,634,3,0,0,0,50,3.5
ENSG00000077782,FGFR1,2287451,ENST00000524528,2,486,366,0.0,0.0,7.265e-06,2.649e-06,324,1,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287464,ENST00000475621,3,485,365,440.4,527.9,1.864e+03,6.796e+02,481,2,0,0,0,17,7.4
ENSG00000077782,FGFR1,2287480,ENST00000530701,2,276,156,1.0,1.0,9.401e+00,3.428e+00,276,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287495,ENST00000464163,2,545,425,0.0,0.0,6.199e-23,2.261e-23,275,1,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287518,ENST00000470826,6,2281,2161,0.2,0.7,1.222e-01,4.456e-02,1218,5,0,0,0,40,0.0
ENSG00000077782,FGFR1,2287585,ENST00000496296,6,1898,1778,254.0,189.6,2.207e+02,8.046e+01,1527,5,0,0,0,40,2.6
ENSG00000077782,FGFR1,2287597,ENST00000527203,4,556,436,167.7,336.8,5.939e+02,2.166e+02,556,3,1,6,0,0,4.7
ENSG00000077782,FGFR1,2287605,ENST00000533668,5,571,451,444.9,561.4,1.524e+03,5.556e+02,571,3,0,0,0,39,7.8
ENSG00000077782,FGFR1,2287614,ENST00000525001,7,1155,1035,123.4,96.2,1.842e+02,6.716e+01,1155,6,0,0,0,54,1.3
ENSG00000077782,FGFR1,2287626,ENST00000532386,5,725,605,2716.0,3640.2,6.934e+03,2.528e+03,725,4,0,0,0,4,50.8
ENSG00000077782,FGFR1,2287652,ENST00000474970,3,764,644,398.8,447.3,9.565e+02,3.488e+02,681,2,0,33,0,4,6.2
ENSG00000077782,FGFR1,2287677,ENST00000526742,5,657,537,153.1,220.1,4.404e+02,1.606e+02,657,4,0,0,0,0,3.1
ENSG00000077782,FGFR1,2287716,ENST00000529552,5,688,568,69.1,62.3,1.878e+02,6.847e+01,688,4,0,0,0,0,0.9
ENSG00000077782,FGFR1,2287730,ENST00000484370,6,826,706,390.0,411.0,8.533e+02,3.111e+02,826,5,1,112,0,1,5.7
ENSG00000077782,FGFR1,2287758,ENST00000530568,4,467,347,6.5,16.9,2.883e+01,1.051e+01,345,2,0,0,0,0,0.2
ENSG00000077782,FGFR1,2287777,ENST00000434187,4,529,409,0.0,0.0,1.678e-07,6.120e-08,252,1,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287811,ENST00000397090,3,777,657,862.5,839.0,2.028e+03,7.394e+02,736,2,0,0,0,14,11.7
ENSG00000077782,FGFR1,2287831,ENST00000413133,4,587,467,0.0,0.0,7.859e-03,2.866e-03,444,1,0,0,0,14,0.0
ENSG00000077782,FGFR1,2287842,ENST00000440174,2,389,269,0.0,0.0,4.155e-43,1.515e-43,93,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287855,ENST00000496629,2,584,464,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287867,ENST00000480571,2,442,322,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2288020,ENST00000425967,19,5375,5255,11947.0,16205.0,3.511e+03,1.280e+03,5375,17,0,0,0,145,226.4
ENSG00000077782,FGFR1,2288104,ENST00000447712,18,5900,5780,4204.7,3854.7,1.124e+03,4.097e+02,5689,17,0,0,0,145,53.8
ENSG00000077782,FGFR1,2288319,ENST00000341462,18,5900,5780,2115.6,1930.3,5.654e+02,2.062e+02,5612,16,1,2,6,128,27.0
ENSG00000136997,MYC,2449391,ENST00000259523,3,2042,1922,0.1,0.0,8.219e-02,2.997e-02,1403,1,0,0,0,1,0.0
ENSG00000136997,MYC,2449396,ENST00000517291,3,1023,903,0.0,0.0,2.218e-03,8.087e-04,705,1,0,0,0,1,0.0
ENSG00000136997,MYC,2449410,ENST00000377970,3,2345,2225,10062.9,9740.3,6.986e+03,2.547e+03,2341,2,0,0,0,18,149.8
ENSG00000136997,MYC,2449415,ENST00000524013,3,2150,2030,9505.8,9865.9,7.233e+03,2.637e+03,2150,2,0,0,0,18,151.8
ENSG00000136997,MYC,2449422,ENST00000520751,2,577,457,11.7,4.3,3.946e+01,1.439e+01,566,1,1,3,0,0,0.1
ENSG00000170759,KIF5B,2372047,ENST00000302418,26,5877,5757,269414.7,273090.1,7.228e+04,2.636e+04,5868,25,22,121128,5396,265,5087.4
ENSG00000170759,KIF5B,2372103,ENST00000493889,5,494,374,39.1,97.4,1.613e+02,5.883e+01,494,4,1,16,0,15,1.8
ENSG00000165731,RET,2320136,ENST00000355710,20,5659,5539,617.9,628.8,1.723e+02,6.283e+01,4150,12,0,0,0,0,10.3
ENSG00000165731,RET,2320147,ENST00000498820,5,729,609,0.0,0.0,6.789e-09,2.476e-09,347,3,0,0,0,0,0.0
ENSG00000165731,RET,2320174,ENST00000340058,19,4149,4029,226.3,221.9,8.677e+01,3.164e+01,2855,12,0,0,0,0,3.6
ENSG00000165731,RET,2320183,ENST00000479913,2,577,457,0.0,0.0,2.603e-02,9.490e-03,201,1,0,0,0,0,0.0
ENSG00000066468,FGFR2,2328653,ENST00000358487,18,4255,4135,10054.3,10336.1,3.756e+03,1.369e+03,4252,17,0,0,0,11,183.8
ENSG00000066468,FGFR2,2328711,ENST00000478859,17,3990,3870,361.6,502.1,1.443e+02,5.262e+01,3211,11,0,0,0,10,8.9
ENSG00000066468,FGFR2,2328916,ENST00000356226,16,3547,3427,1892.7,1435.8,8.531e+02,3.111e+02,3484,15,0,0,0,10,25.5
ENSG00000066468,FGFR2,2328986,ENST00000369060,16,3244,3124,519.1,507.2,2.566e+02,9.358e+01,3244,14,0,0,0,9,9.0
ENSG00000066468,FGFR2,2329103,ENST00000604236,17,3501,3381,571.8,635.5,2.612e+02,9.525e+01,3434,15,0,0,0,10,11.3
ENSG00000066468,FGFR2,2329110,ENST00000369059,16,3003,2883,681.8,745.2,3.653e+02,1.332e+02,2935,14,0,0,0,8,13.2
ENSG00000066468,FGFR2,2329118,ENST00000467584,2,497,377,5.1,18.9,2.076e+01,7.569e+00,240,1,1,1,0,0,0.3
ENSG00000066468,FGFR2,2329124,ENST00000429361,9,1138,1018,28.1,40.2,4.264e+01,1.555e+01,1138,8,1,10,0,0,0.7
ENSG00000066468,FGFR2,2329165,ENST00000346997,17,2472,2352,319.3,595.1,2.097e+02,7.646e+01,2472,16,0,0,0,10,10.6
ENSG00000066468,FGFR2,2329183,ENST00000457416,18,3061,2941,215.0,192.7,1.129e+02,4.117e+01,3004,16,0,0,0,9,3.4
ENSG00000066468,FGFR2,2329208,ENST00000360144,17,3001,2881,3.3,2.3,1.774e+00,6.470e-01,2758,14,0,0,0,1,0.0
ENSG00000066468,FGFR2,2329283,ENST00000369056,17,2650,2530,1.0,1.1,5.805e-01,2.117e-01,2503,14,0,0,0,1,0.0
ENSG00000066468,FGFR2,2329300,ENST00000369058,17,2727,2607,27.5,15.1,1.628e+01,5.935e+00,2716,15,0,0,0,2,0.3
ENSG00000066468,FGFR2,2329313,ENST00000336553,16,2593,2473,88.2,75.9,5.508e+01,2.009e+01,2554,15,0,0,0,2,1.3
ENSG00000066468,FGFR2,2329330,ENST00000463870,3,386,266,0.0,0.0,2.156e-04,7.863e-05,375,1,0,0,0,0,0.0
ENSG00000066468,FGFR2,2329347,ENST00000490349,9,1478,1358,15.3,14.8,1.739e+01,6.343e+00,1467,7,0,0,0,1,0.3
ENSG00000066468,FGFR2,2329349,ENST00000359354,7,1680,1560,8.5,3.6,8.456e+00,3.084e+00,1235,5,0,0,0,1,0.1
ENSG00000066468,FGFR2,2329361,ENST00000491475,2,730,610,155.9,158.7,3.949e+02,1.440e+02,674,1,0,0,14,0,2.8
ENSG00000066468,FGFR2,2329370,ENST00000491111,3,574,454,0.0,0.0,6.371e-09,2.323e-09,259,0,0,0,0,0,0.0
ENSG00000066468,FGFR2,2329432,ENST00000357555,17,3690,3570,1879.1,1666.4,8.130e+02,2.964e+02,3672,15,1,4,0,3,29.6
ENSG00000066468,FGFR2,2329509,ENST00000369061,15,3803,3683,8069.9,8383.1,3.384e+03,1.234e+03,3793,13,0,0,0,9,149.0
ENSG00000066468,FGFR2,2329556,ENST00000351936,18,3005,2885,1089.0,714.8,5.830e+02,2.126e+02,2933,17,1,128,0,4,12.7
ENSG00000118058,KMT2A,2399566,ENST00000534358,36,16594,16474,301876.4,287555.6,2.830e+04,1.032e+04,16469,35,1,328,21,250,3453.0
ENSG00000118058,KMT2A,2399584,ENST00000531904,10,4320,4200,4243.3,4276.3,1.560e+03,5.690e+02,4134,9,0,72,0,72,51.4
ENSG00000118058,KMT2A,2399608,ENST00000389506,36,13655,13535,49852.3,54149.0,5.689e+03,2.074e+03,13472,35,0,0,0,240,650.2
ENSG00000118058,KMT2A,2399618,ENST00000532204,3,499,379,0.0,0.0,3.362e-22,1.226e-22,313,0,0,0,0,0,0.0
ENSG00000118058,KMT2A,2399622,ENST00000529852,2,3323,3203,2.1,2.0,1.006e+00,3.667e-01,323,1,0,2,0,0,0.0
ENSG00000118058,KMT2A,2399632,ENST00000527869,4,481,361,0.0,0.0,5.610e-05,2.046e-05,481,3,0,0,0,0,0.0
ENSG00000118058,KMT2A,2399646,ENST00000533790,5,804,684,211.0,205.7,4.765e+02,1.738e+02,804,4,0,24,0,71,2.5
ENSG00000118058,KMT2A,2399655,ENST00000392873,8,1098,978,50.1,20.0,7.916e+01,2.886e+01,1098,6,0,0,0,40,0.2
ENSG00000118058,KMT2A,2399662,ENST00000420751,2,254,134,65.3,74.3,7.519e+02,2.742e+02,251,1,1,34,0,0,0.9
ENSG00000118058,KMT2A,2399673,ENST00000528278,3,1799,1679,405.7,752.6,3.732e+02,1.361e+02,1629,2,0,0,0,33,9.0
ENSG00000118058,KMT2A,2399679,ENST00000534085,2,323,203,5.3,5.1,4.061e+01,1.481e+01,245,1,0,3,0,0,0.1
ENSG00000118058,KMT2A,2399684,ENST00000534678,2,605,485,46.6,56.4,1.486e+02,5.417e+01,406,1,0,32,0,0,0.7
ENSG00000118058,KMT2A,2399691,ENST00000525408,5,853,733,12.7,11.3,2.668e+01,9.728e+00,843,4,0,0,0,8,0.1
ENSG00000118058,KMT2A,2399695,ENST00000527839,2,2096,1976,0.1,0.5,1.029e-01,3.752e-02,1416,1,0,0,0,7,0.0
ENSG00000118058,KMT2A,2399704,ENST00000354520,35,14320,14200,142668.5,155538.8,1.552e+04,5.659e+03,14137,33,0,0,0,238,1867.8
ENSG00000134954,ETS1,2445188,ENST00000392668,10,5139,5019,27031.4,27280.2,8.319e+03,3.033e+03,5128,9,1,360,1,31,227.8
ENSG00000134954,ETS1,2445190,ENST00000526145,7,3389,3269,11660.9,14168.4,5.510e+03,2.009e+03,3389,6,1,42,0,24,118.3
ENSG00000134954,ETS1,2445195,ENST00000531611,7,2134,2014,989.2,690.9,7.587e+02,2.766e+02,2119,6,1,11,0,22,5.8
ENSG00000134954,ETS1,2445198,ENST00000319397,8,2231,2111,14512.5,12830.1,1.062e+04,3.872e+03,2229,7,0,0,0,49,107.2
ENSG00000134954,ETS1,2445199,ENST00000530924,2,475,355,9.7,16.6,4.228e+01,1.542e+01,246,1,0,0,0,0,0.1
ENSG00000134954,ETS1,2445201,ENST00000608978,3,545,425,0.0,0.0,8.887e-22,3.241e-22,141,1,0,0,0,0,0.0
ENSG00000134954,ETS1,2445204,ENST00000525404,4,655,535,0.0,0.0,3.162e-10,1.153e-10,283,2,0,0,0,0,0.0
ENSG00000134954,ETS1,2445205,ENST00000527676,3,628,508,0.0,0.0,0.000e+00,0.000e+00,119,0,0,0,0,0,0.0
ENSG00000134954,ETS1,2445209,ENST00000345075,7,4981,4861,20505.3,21300.1,6.515e+03,2.376e+03,4977,5,0,0,0,26,177.9
ENSG00000134954,ETS1,2445211,ENST00000535549,4,4594,4474,18281.6,17071.6,6.311e+03,2.301e+03,4592,2,0,0,0,19,142.6
ENSG00000151702,FLI1,2445285,ENST00000608303,7,2577,2457,770.5,907.0,4.843e+02,1.766e+02,2547,5,0,0,0,0,14.3
ENSG00000151702,FLI1,2445293,ENST00000527767,4,561,441,436.7,346.6,1.530e+03,5.578e+02,399,2,0,0,0,0,5.5
ENSG00000151702,FLI1,2445340,ENST00000527786,9,4127,4007,2631.5,2827.5,1.014e+03,3.699e+02,3855,8,0,0,0,0,44.6
ENSG00000151702,FLI1,2445344,ENST00000429175,10,3130,3010,9667.7,9418.0,4.961e+03,1.809e+03,3082,7,0,0,0,0,148.5
ENSG00000151702,FLI1,2445348,ENST00000534087,10,3859,3739,287.1,291.2,1.186e+02,4.325e+01,3603,7,0,0,0,0,4.6
ENSG00000151702,FLI1,2445353,ENST00000608055,2,620,500,272.3,262.9,8.413e+02,3.068e+02,422,1,0,0,0,0,4.1
ENSG00000151702,FLI1,2445354,ENST00000528790,3,5370,5250,12.1,18.8,3.570e+00,1.302e+00,2531,2,0,0,0,0,0.3
ENSG00000151702,FLI1,2445356,ENST00000344954,9,3926,3806,125.8,144.5,5.107e+01,1.862e+01,3441,8,1,1,0,0,2.3
ENSG00000151702,FLI1,2445360,ENST00000525560,7,1557,1437,1707.6,1799.5,1.835e+03,6.693e+02,1527,5,0,0,0,0,28.4
ENSG00000151702,FLI1,2445362,ENST00000281428,8,3439,3319,278.9,328.7,1.298e+02,4.732e+01,3204,6,0,0,0,0,5.2
ENSG00000135446,CDK4,2411896,ENST00000257904,8,2076,1956,13946.4,15371.0,1.101e+04,4.016e+03,2076,7,0,0,0,56,310.1
ENSG00000135446,CDK4,2411902,ENST00000552713,3,685,565,90.8,92.8,2.482e+02,9.052e+01,521,2,0,43,0,2,1.9
ENSG00000135446,CDK4,2411910,ENST00000549606,4,558,438,0.4,0.1,1.361e+00,4.962e-01,558,2,0,0,0,2,0.0
ENSG00000135446,CDK4,2411916,ENST00000553237,7,952,832,6.0,2.3,1.110e+01,4.048e+00,952,5,0,0,0,12,0.0
ENSG00000135446,CDK4,2411922,ENST00000546489,7,776,656,4737.7,4110.9,1.116e+04,4.068e+03,776,6,1,27,0,8,82.9
ENSG00000135446,CDK4,2411930,ENST00000551888,6,636,516,0.0,0.0,3.134e-05,1.143e-05,636,5,0,0,0,5,0.0
ENSG00000135446,CDK4,2411933,ENST00000547281,7,825,705,4788.7,4561.3,1.049e+04,3.826e+03,825,6,1,2,0,49,92.0
ENSG00000135446,CDK4,2411935,ENST00000550419,7,919,799,309.2,271.7,5.977e+02,2.180e+02,915,5,1,82,2,47,5.5
ENSG00000135446,CDK4,2411939,ENST00000551800,5,773,653,909.2,713.7,2.151e+03,7.842e+02,773,4,1,47,0,42,14.4
ENSG00000135446,CDK4,2411946,ENST00000552254,4,769,649,5518.5,5334.7,1.313e+04,4.789e+03,766,3,0,0,0,42,107.6
ENSG00000135446,CDK4,2411951,ENST00000551706,3,984,864,471.3,448.5,8.425e+02,3.072e+02,984,2,0,0,0,6,9.0
ENSG00000135446,CDK4,2411959,ENST00000552388,4,694,574,9.5,5.6,2.551e+01,9.302e+00,694,2,0,0,0,50,0.1
ENSG00000135446,CDK4,2411964,ENST00000552862,3,447,327,14.4,6.2,6.795e+01,2.478e+01,367,1,0,0,0,41,0.1
ENSG00000135446,CDK4,2411971,ENST00000547853,2,228,109,65.7,94.4,9.296e+02,3.390e+02,228,0,0,0,0,0,1.9
ENSG00000135446,CDK4,2411976,ENST00000540325,7,952,832,6.0,2.3,1.110e+01,4.048e+00,952,5,0,0,0,12,0.0
ENSG00000135446,CDK4,2411986,ENST00000312990,7,1000,880,34381.5,35216.9,6.035e+04,2.200e+04,1000,6,0,0,0,7,710.5
ENSG00000122025,FLT3,2304203,ENST00000241453,24,3842,3722,5.3,6.9,2.215e+00,8.075e-01,1935,13,0,0,0,0,1.9
ENSG00000122025,FLT3,2304252,ENST00000380987,25,3634,3514,14.3,18.6,6.292e+00,2.294e+00,1935,13,0,0,0,0,5.1
ENSG00000122025,FLT3,2304271,ENST00000469894,3,474,354,31.3,37.7,1.364e+02,4.973e+01,279,0,0,0,0,0,10.3
ENSG00000122025,FLT3,2304330,ENST00000380982,24,3848,3728,2.8,3.5,1.156e+00,4.215e-01,1935,11,0,0,0,0,0.9
ENSG00000122025,FLT3,2304377,ENST00000537084,23,3178,3058,85.8,105.9,4.332e+01,1.580e+01,1872,9,0,0,0,0,28.8
ENSG00000102755,FLT1,2308213,ENST00000282397,30,7084,6964,29856.5,30367.5,6.622e+03,2.415e+03,7084,29,2,1213,5,58,514.9
ENSG00000102755,FLT1,2308286,ENST00000540678,17,1927,1807,43.0,56.1,3.676e+01,1.340e+01,1792,14,0,0,0,2,1.0
ENSG00000102755,FLT1,2308317,ENST00000543394,10,1275,1155,8.1,7.0,1.089e+01,3.971e+00,1097,8,0,0,0,0,0.1
ENSG00000102755,FLT1,2308423,ENST00000541932,15,2968,2848,7323.1,8254.6,3.972e+03,1.448e+03,2869,14,1,81,0,56,140.0
ENSG00000102755,FLT1,2308436,ENST00000539099,12,1911,1791,7817.0,8053.8,6.741e+03,2.458e+03,1826,10,0,0,0,33,136.6
ENSG00000139618,BRCA2,2321282,ENST00000380152,27,10930,10810,24795.3,24765.2,3.543e+03,1.292e+03,10908,26,0,0,0,18,244.4
ENSG00000139618,BRCA2,2321330,ENST00000530893,10,2011,1891,111.2,305.7,9.082e+01,3.312e+01,2011,8,0,0,0,8,3.0
ENSG00000139618,BRCA2,2321350,ENST00000528762,4,495,375,0.0,0.5,1.475e-01,5.377e-02,431,1,0,0,0,0,0.0
ENSG00000139618,BRCA2,2321370,ENST00000470094,6,842,722,26.6,38.5,5.689e+01,2.074e+01,750,4,1,17,0,1,0.4
ENSG00000139618,BRCA2,2321386,ENST00000533776,2,523,403,134.1,370.4,5.138e+02,1.874e+02,491,1,0,0,0,0,3.7
ENSG00000139618,BRCA2,2321403,ENST00000544455,28,10984,10864,22449.2,22422.0,3.192e+03,1.164e+03,10908,26,0,0,0,18,221.3
ENSG00000140538,NTRK3,2453987,ENST00000394480,19,4736,4616,1829.3,1993.5,6.121e+02,2.232e+02,3147,18,0,0,0,66,26.2
ENSG00000140538,NTRK3,2453992,ENST00000557856,16,2622,2502,31635.7,30994.1,1.953e+04,7.121e+03,2622,15,0,0,0,66,408.1
ENSG00000140538,NTRK3,2453997,ENST00000558576,4,717,597,0.0,0.0,6.543e-09,2.386e-09,323,1,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454004,ENST00000542733,16,2287,2167,20.7,15.7,1.476e+01,5.383e+00,1885,13,0,0,0,62,0.2
ENSG00000140538,NTRK3,2454006,ENST00000558676,14,2324,2204,4573.0,4348.6,3.205e+03,1.169e+03,2303,13,0,0,0,62,57.3
ENSG00000140538,NTRK3,2454008,ENST00000559680,3,441,321,5.8,5.9,2.802e+01,1.022e+01,336,2,1,4,0,0,0.1
ENSG00000140538,NTRK3,2454012,ENST00000560201,2,424,304,1021.2,1072.4,5.189e+03,1.892e+03,422,1,1,135,0,0,14.1
ENSG00000140538,NTRK3,2454014,ENST00000558306,3,629,509,2692.8,2588.1,8.171e+03,2.980e+03,629,1,0,433,0,0,34.1
ENSG00000140538,NTRK3,2454017,ENST00000540489,14,2123,2003,8409.1,7433.3,6.484e+03,2.365e+03,2123,13,0,0,0,103,97.9
ENSG00000140538,NTRK3,2454021,ENST00000537300,2,141,36,0.3,1.3,1.128e+01,4.114e+00,141,1,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454024,ENST00000560739,3,572,452,0.0,0.0,0.000e+00,0.000e+00,44,0,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454026,ENST00000560017,4,257,137,3.2,4.4,3.646e+01,1.329e+01,252,2,1,3,0,0,0.1
ENSG00000140538,NTRK3,2454029,ENST00000557897,2,398,278,8.6,9.0,4.779e+01,1.743e+01,120,1,1,9,0,0,0.1
ENSG00000140538,NTRK3,2454033,ENST00000559764,4,538,418,2031.3,1869.4,7.506e+03,2.737e+03,452,2,0,0,0,5,24.6
ENSG00000140538,NTRK3,2454036,ENST00000559188,6,535,415,0.0,0.0,2.741e-06,9.994e-07,317,3,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454042,ENST00000559067,3,554,434,1177.5,931.6,4.191e+03,1.528e+03,554,2,1,68,0,0,12.3
ENSG00000140538,NTRK3,2454046,ENST00000360948,19,2826,2706,3469.8,3363.5,1.981e+03,7.222e+02,2822,18,0,0,0,66,44.3
ENSG00000140538,NTRK3,2454049,ENST00000357724,18,2802,2682,5011.8,5091.9,2.886e+03,1.052e+03,2798,17,0,0,0,66,67.0
ENSG00000140538,NTRK3,2454052,ENST00000355254,18,2784,2664,6088.4,5616.8,3.530e+03,1.287e+03,2780,17,0,0,0,66,74.0
ENSG00000140538,NTRK3,2454058,ENST00000317501,15,3979,3859,77824.8,81440.0,3.115e+04,1.136e+04,3973,14,0,0,0,103,1072.4
ENSG00000171791,BCL2,2369742,ENST00000398117,2,7461,7341,21378.2,21500.0,4.498e+03,1.640e+03,6834,1,0,0,0,4,94.3
ENSG00000171791,BCL2,2369780,ENST00000333681,3,3209,3089,980.5,1113.2,4.903e+02,1.788e+02,2924,2,0,0,0,24,4.9
ENSG00000171791,BCL2,2369787,ENST00000590515,2,572,452,1288.4,1316.6,4.403e+03,1.605e+03,548,0,0,0,0,0,5.8
ENSG00000171791,BCL2,2369796,ENST00000589955,1,911,791,307.2,230.8,5.999e+02,2.187e+02,911,0,0,0,0,0,1.0
ENSG00000171791,BCL2,2369819,ENST00000444484,2,1206,1086,1136.8,875.5,1.617e+03,5.896e+02,1206,1,0,0,0,20,3.8
ENSG00000074181,NOTCH3,2441820,ENST00000263388,33,8071,7951,149375.7,150848.8,2.902e+04,1.058e+04,7889,32,7,11475,438,297,2450.6
ENSG00000074181,NOTCH3,2441828,ENST00000595514,5,564,444,131.2,104.0,4.563e+02,1.664e+02,564,4,1,57,0,17,1.7
ENSG00000074181,NOTCH3,2441832,ENST00000597756,3,559,439,2.6,9.7,9.220e+00,3.362e+00,428,2,0,0,0,17,0.2
ENSG00000074181,NOTCH3,2441836,ENST00000601011,23,3858,3738,2495.6,2085.0,1.031e+03,3.760e+02,3824,22,1,574,0,259,33.9
ENSG00000074181,NOTCH3,2441843,ENST00000600841,2,748,628,0.0,0.0,7.968e-08,2.906e-08,421,1,0,0,0,45,0.0
ENSG00000074181,NOTCH3,2441848,ENST00000595045,3,558,438,0.0,0.4,1.666e-01,6.075e-02,546,1,0,0,0,6,0.0
ENSG00000167601,AXL,2288358,ENST00000301178,20,4737,4617,21185.7,22465.4,7.087e+03,2.584e+03,4737,19,0,0,0,18,351.6
ENSG00000167601,AXL,2288430,ENST00000359092,19,3206,3086,5631.5,5064.4,2.819e+03,1.028e+03,3206,18,1,195,0,18,79.3
ENSG00000167601,AXL,2288515,ENST00000599659,12,1708,1588,137.7,147.5,1.339e+02,4.884e+01,1610,11,0,0,27,8,2.3
ENSG00000167601,AXL,2288531,ENST00000594880,4,543,423,0.0,0.0,2.762e-02,1.007e-02,441,2,0,0,0,0,0.0
ENSG00000167601,AXL,2288556,ENST00000593513,17,2557,2437,5058.2,4656.6,3.206e+03,1.169e+03,2538,15,0,0,0,17,72.9
ENSG00000157554,ERG,2339112,ENST00000398905,9,4806,4686,1367.5,1498.1,4.508e+02,1.644e+02,4762,8,0,0,0,0,44.7
ENSG00000157554,ERG,2339198,ENST00000398907,9,4809,4689,732.8,813.7,2.414e+02,8.801e+01,4765,7,0,0,0,0,24.3
ENSG00000157554,ERG,2339221,ENST00000288319,10,4919,4799,2680.9,2896.8,8.628e+02,3.146e+02,4875,9,0,8,18,18,86.5
ENSG00000157554,ERG,2339282,ENST00000398897,9,4651,4531,616.7,385.6,2.102e+02,7.666e+01,4467,7,1,29,0,0,11.5
ENSG00000157554,ERG,2339353,ENST00000398911,10,4914,4794,220.9,239.0,7.117e+01,2.595e+01,4776,8,0,0,0,0,7.1
ENSG00000157554,ERG,2339383,ENST00000417133,12,5023,4903,154.5,175.4,4.866e+01,1.774e+01,4848,9,0,0,0,0,5.2
ENSG00000157554,ERG,2339397,ENST00000398910,11,4954,4834,97.3,106.9,3.110e+01,1.134e+01,4779,7,0,0,0,0,3.2
ENSG00000157554,ERG,2339444,ENST00000453032,9,1595,1475,896.8,710.7,9.391e+02,3.424e+02,1595,8,1,29,0,0,21.2
ENSG00000157554,ERG,2339457,ENST00000398919,12,1868,1748,151.9,151.5,1.342e+02,4.893e+01,1644,10,1,15,0,0,4.5
