GeneId,GeneName,Chromosome,Strand,Position,Type,FragCount,SplicedFragCount,TotalDepth,TranscriptInfo
ENSG00000012048,BRCA1,17,-1,41215891,DONOR,7,0,82,ENST00000357654-17;ENST00000468300-17;ENST00000586385-2;ENST00000591534-5;ENST00000493795-16;ENST00000471181-18;ENST00000461221-17;ENST00000491747-17;ENST00000484087-11;ENST00000478531-17;ENST00000493919-16;ENST00000352993-16;ENST00000346315-13;ENST00000351666-13;ENST00000309486-16
ENSG00000012048,BRCA1,17,-1,41215968,ACCEPTOR,12,7,174,ENST00000357654-17;ENST00000468300-17;ENST00000586385-2;ENST00000591534-5;ENST00000493795-16;ENST00000471181-18;ENST00000461221-17;ENST00000491747-17;ENST00000484087-11;ENST00000478531-17;ENST00000493919-16;ENST00000352993-16;ENST00000346315-13;ENST00000351666-13;ENST00000309486-16
ENSG00000012048,BRCA1,17,-1,41219712,ACCEPTOR,16,1,141,ENST00000357654-16;ENST00000468300-16;ENST00000591534-4;ENST00000493795-15;ENST00000471181-17;ENST00000461221-16;ENST00000491747-16;ENST00000484087-10;ENST00000478531-16;ENST00000493919-15;ENST00000352993-15;ENST00000351666-12;ENST00000309486-15;ENST00000472490-2
ENSG00000012048,BRCA1,17,-1,41222945,DONOR,11,1,130,ENST00000357654-15;ENST00000468300-15;ENST00000591534-3;ENST00000493795-14;ENST00000471181-16;ENST00000461221-15;ENST00000491747-15;ENST00000484087-9;ENST00000478531-15;ENST00000493919-14;ENST00000352993-14;ENST00000351666-11;ENST00000309486-14;ENST00000472490-1
ENSG00000012048,BRCA1,17,-1,41223255,ACCEPTOR,8,5,92,ENST00000357654-15;ENST00000468300-15;ENST00000591534-3;ENST00000493795-14;ENST00000471181-16;ENST00000461221-15;ENST00000491747-15;ENST00000484087-9;ENST00000478531-15;ENST00000493919-14;ENST00000352993-14;ENST00000351666-11;ENST00000309486-14
ENSG00000012048,BRCA1,17,-1,41226348,DONOR,4,0,96,ENST00000357654-14;ENST00000468300-14;ENST00000591534-2;ENST00000493795-13;ENST00000471181-15;ENST00000461221-14;ENST00000491747-14;ENST00000484087-8;ENST00000478531-14;ENST00000493919-13;ENST00000352993-13;ENST00000351666-10;ENST00000309486-13
ENSG00000012048,BRCA1,17,-1,41226538,ACCEPTOR,16,3,159,ENST00000357654-14;ENST00000468300-14;ENST00000591534-2;ENST00000493795-13;ENST00000471181-15;ENST00000461221-14;ENST00000491747-14;ENST00000484087-8;ENST00000478531-14;ENST00000493919-13;ENST00000352993-13;ENST00000351666-10;ENST00000309486-13
ENSG00000012048,BRCA1,17,-1,41228505,DONOR,10,0,128,ENST00000468300-13;ENST00000471181-14;ENST00000491747-13;ENST00000357654-13;ENST00000493795-12;ENST00000461221-13;ENST00000484087-7;ENST00000478531-13;ENST00000493919-12;ENST00000487825-7;ENST00000352993-12;ENST00000351666-9;ENST00000309486-12
ENSG00000012048,BRCA1,17,-1,41228631,ACCEPTOR,23,2,118,ENST00000357654-13;ENST00000493795-12;ENST00000461221-13;ENST00000484087-7;ENST00000478531-13;ENST00000493919-12;ENST00000487825-7;ENST00000352993-12;ENST00000351666-9;ENST00000309486-12
ENSG00000012048,BRCA1,17,-1,41231351,DONOR,17,0,434,ENST00000471181-13
ENSG00000012048,BRCA1,17,-1,41231416,ACCEPTOR,12,1,18,ENST00000471181-13
ENSG00000012048,BRCA1,17,-1,41234421,DONOR,16,0,154,ENST00000357654-12;ENST00000468300-12;ENST00000493795-11;ENST00000471181-12;ENST00000461221-12;ENST00000491747-12;ENST00000484087-6;ENST00000478531-12;ENST00000493919-11;ENST00000487825-6;ENST00000461574-3;ENST00000354071-12;ENST00000352993-11;ENST00000346315-12;ENST00000351666-8;ENST00000309486-11
ENSG00000012048,BRCA1,17,-1,41234592,ACCEPTOR,3,1,69,ENST00000357654-12;ENST00000468300-12;ENST00000493795-11;ENST00000471181-12;ENST00000461221-12;ENST00000491747-12;ENST00000484087-6;ENST00000478531-12;ENST00000493919-11;ENST00000487825-6;ENST00000461574-3;ENST00000354071-12;ENST00000352993-11;ENST00000346315-12;ENST00000351666-8;ENST00000309486-11
ENSG00000012048,BRCA1,17,-1,41243049,ACCEPTOR,7,3,84,ENST00000357654-11;ENST00000468300-11;ENST00000493795-10;ENST00000471181-11;ENST00000461221-11;ENST00000491747-11;ENST00000484087-5;ENST00000478531-11;ENST00000493919-10;ENST00000487825-5;ENST00000461574-2;ENST00000354071-11;ENST00000352993-10;ENST00000346315-11;ENST00000351666-7;ENST00000309486-10
ENSG00000012048,BRCA1,17,-1,41246877,ACCEPTOR,14,5,116,ENST00000357654-10;ENST00000493795-9;ENST00000471181-10;ENST00000461221-10;ENST00000354071-10;ENST00000346315-10;ENST00000309486-9;ENST00000468300-10;ENST00000491747-10;ENST00000484087-4;ENST00000478531-10;ENST00000493919-9;ENST00000487825-4;ENST00000492859-11;ENST00000497488-2;ENST00000494123-10;ENST00000467274-10;ENST00000412061-2;ENST00000470026-10;ENST00000477152-9;ENST00000473961-4
ENSG00000012048,BRCA1,17,-1,41247863,DONOR,5,0,91,ENST00000357654-9;ENST00000468300-9;ENST00000493795-8;ENST00000471181-9;ENST00000461221-9;ENST00000491747-9;ENST00000478531-9;ENST00000493919-8;ENST00000467274-9;ENST00000470026-9;ENST00000477152-8;ENST00000492859-10;ENST00000494123-9;ENST00000476777-9;ENST00000354071-9;ENST00000352993-9;ENST00000346315-9;ENST00000309486-8;ENST00000412061-1
ENSG00000012048,BRCA1,17,-1,41247939,ACCEPTOR,6,2,84,ENST00000357654-9;ENST00000468300-9;ENST00000493795-8;ENST00000471181-9;ENST00000461221-9;ENST00000491747-9;ENST00000478531-9;ENST00000493919-8;ENST00000467274-9;ENST00000470026-9;ENST00000477152-8;ENST00000492859-10;ENST00000494123-9;ENST00000476777-9;ENST00000354071-9;ENST00000352993-9;ENST00000346315-9;ENST00000309486-8
ENSG00000012048,BRCA1,17,-1,41251897,ACCEPTOR,6,3,76,ENST00000357654-7;ENST00000468300-7;ENST00000493795-6;ENST00000471181-7;ENST00000491747-7;ENST00000493919-6;ENST00000487825-3;ENST00000467274-7;ENST00000470026-7;ENST00000477152-6;ENST00000492859-8;ENST00000494123-7;ENST00000354071-7;ENST00000352993-7;ENST00000346315-7;ENST00000351666-6;ENST00000309486-6;ENST00000461798-7
ENSG00000012048,BRCA1,17,-1,41256278,ACCEPTOR,4,0,74,ENST00000489037-5;ENST00000357654-6;ENST00000468300-6;ENST00000493795-5;ENST00000471181-6;ENST00000461221-6;ENST00000491747-6;ENST00000484087-2;ENST00000478531-6;ENST00000493919-5;ENST00000487825-2;ENST00000467274-6;ENST00000470026-6;ENST00000477152-5;ENST00000492859-7;ENST00000494123-6;ENST00000473961-2;ENST00000476777-6;ENST00000461798-6;ENST00000354071-6;ENST00000352993-6;ENST00000346315-6;ENST00000351666-5;ENST00000309486-5
ENSG00000012048,BRCA1,17,-1,41256885,DONOR,5,0,75,ENST00000484087-1;ENST00000487825-1;ENST00000473961-1;ENST00000357654-5;ENST00000468300-5;ENST00000493795-4;ENST00000471181-5;ENST00000461221-5;ENST00000491747-5;ENST00000478531-5;ENST00000493919-4;ENST00000467274-5;ENST00000470026-5;ENST00000477152-4;ENST00000492859-6;ENST00000494123-5;ENST00000476777-5;ENST00000461798-5;ENST00000489037-4;ENST00000354071-5;ENST00000352993-5;ENST00000346315-5;ENST00000351666-4;ENST00000309486-4
ENSG00000012048,BRCA1,17,-1,41256973,ACCEPTOR,6,4,63,ENST00000357654-5;ENST00000468300-5;ENST00000493795-4;ENST00000471181-5;ENST00000461221-5;ENST00000491747-5;ENST00000478531-5;ENST00000493919-4;ENST00000467274-5;ENST00000470026-5;ENST00000477152-4;ENST00000492859-6;ENST00000494123-5;ENST00000476777-5;ENST00000461798-5;ENST00000489037-4;ENST00000354071-5;ENST00000352993-5;ENST00000346315-5;ENST00000351666-4;ENST00000309486-4
ENSG00000012048,BRCA1,17,-1,41258550,ACCEPTOR,4,2,94,ENST00000461221-4;ENST00000461798-4
ENSG00000012048,BRCA1,17,-1,41267796,ACCEPTOR,10,3,112,ENST00000357654-3;ENST00000468300-3;ENST00000471181-3;ENST00000461221-3;ENST00000491747-3;ENST00000478531-3;ENST00000467274-3;ENST00000470026-3;ENST00000477152-3;ENST00000492859-3;ENST00000494123-3;ENST00000476777-3;ENST00000461798-3;ENST00000489037-3;ENST00000354071-3;ENST00000352993-3;ENST00000346315-3;ENST00000351666-2
ENSG00000012048,BRCA1,17,-1,41276034,DONOR,8,0,101,ENST00000357654-2;ENST00000468300-2;ENST00000493795-2;ENST00000471181-2;ENST00000461221-2;ENST00000491747-2;ENST00000478531-2;ENST00000493919-2;ENST00000467274-2;ENST00000470026-2;ENST00000477152-2;ENST00000492859-2;ENST00000494123-2;ENST00000476777-2;ENST00000461798-2;ENST00000489037-2;ENST00000354071-2;ENST00000352993-2;ENST00000346315-2;ENST00000351666-1;ENST00000309486-2
ENSG00000012048,BRCA1,17,-1,41276132,ACCEPTOR,11,2,61,ENST00000357654-2;ENST00000468300-2;ENST00000493795-2;ENST00000471181-2;ENST00000461221-2;ENST00000491747-2;ENST00000478531-2;ENST00000493919-2;ENST00000467274-2;ENST00000470026-2;ENST00000477152-2;ENST00000492859-2;ENST00000494123-2;ENST00000476777-2;ENST00000461798-2;ENST00000489037-2;ENST00000354071-2;ENST00000352993-2;ENST00000346315-2;ENST00000351666-1;ENST00000309486-2
ENSG00000012048,BRCA1,17,-1,41277199,DONOR,8,0,16,ENST00000489037-1;ENST00000586385-1;ENST00000461221-1;ENST00000470026-1
ENSG00000012048,BRCA1,17,-1,41277288,DONOR,8,0,66,ENST00000467274-1;ENST00000591534-1;ENST00000591849-1;ENST00000477152-1;ENST00000492859-1;ENST00000497488-1;ENST00000476777-1;ENST00000471181-1;ENST00000354071-1;ENST00000352993-1;ENST00000357654-1
ENSG00000182944,EWSR1,22,1,29664338,DONOR,10,0,873,ENST00000436425-1;ENST00000447973-1;ENST00000415761-1;ENST00000414183-1;ENST00000437155-1;ENST00000397938-1;ENST00000483415-1;ENST00000333395-1;ENST00000444626-1;ENST00000332050-1;ENST00000455726-1;ENST00000332035-1;ENST00000485037-1;ENST00000406548-1;ENST00000331029-1
ENSG00000182944,EWSR1,22,1,29668205,ACCEPTOR,31,0,1122,ENST00000444626-2;ENST00000397938-2;ENST00000436425-2;ENST00000447973-2;ENST00000485037-2;ENST00000406548-2;ENST00000437155-2;ENST00000415761-2;ENST00000331029-2;ENST00000483415-2;ENST00000414183-2;ENST00000333395-2;ENST00000455726-2;ENST00000332035-2;ENST00000493426-2;ENST00000332050-2
ENSG00000182944,EWSR1,22,1,29668241,DONOR,96,30,1691,ENST00000444626-2;ENST00000397938-2;ENST00000436425-2;ENST00000447973-2;ENST00000485037-2;ENST00000406548-2;ENST00000437155-2;ENST00000415761-2;ENST00000331029-2;ENST00000483415-2;ENST00000414183-2;ENST00000333395-2;ENST00000455726-2;ENST00000332035-2;ENST00000493426-2;ENST00000332050-2
ENSG00000182944,EWSR1,22,1,29668369,ACCEPTOR,137,0,1800,ENST00000397938-3;ENST00000436425-3;ENST00000447973-3;ENST00000485037-3;ENST00000406548-3;ENST00000437155-3;ENST00000415761-3;ENST00000331029-3;ENST00000483415-3;ENST00000414183-3;ENST00000333395-3;ENST00000455726-3;ENST00000332035-3;ENST00000493426-3;ENST00000332050-3
ENSG00000182944,EWSR1,22,1,29668420,DONOR,275,55,2856,ENST00000444626-3
ENSG00000182944,EWSR1,22,1,29669727,ACCEPTOR,187,4,832,ENST00000436425-4;ENST00000447973-4;ENST00000437155-4
ENSG00000182944,EWSR1,22,1,29669853,DONOR,140,65,2799,ENST00000444626-4;ENST00000397938-4;ENST00000485037-4;ENST00000406548-4;ENST00000331029-4;ENST00000483415-4;ENST00000414183-4;ENST00000333395-4;ENST00000455726-4;ENST00000332035-4;ENST00000332050-4;ENST00000436425-4;ENST00000447973-4;ENST00000437155-4
ENSG00000182944,EWSR1,22,1,29670254,ACCEPTOR,202,0,263,ENST00000436425-5;ENST00000414183-5;ENST00000485037-5
ENSG00000182944,EWSR1,22,1,29674205,DONOR,68,9,1744,ENST00000415761-4
ENSG00000182944,EWSR1,22,1,29678379,ACCEPTOR,102,7,1601,ENST00000397938-6;ENST00000406548-6;ENST00000437155-6;ENST00000415761-5;ENST00000331029-6;ENST00000483415-6;ENST00000414183-7;ENST00000333395-6;ENST00000479135-2;ENST00000332050-6;ENST00000447973-7;ENST00000436425-7
ENSG00000182944,EWSR1,22,1,29678546,DONOR,59,1,3185,ENST00000397938-6;ENST00000406548-6;ENST00000437155-6;ENST00000415761-5;ENST00000331029-6;ENST00000483415-6;ENST00000414183-7;ENST00000333395-6;ENST00000479135-2;ENST00000332050-6
ENSG00000182944,EWSR1,22,1,29682912,ACCEPTOR,175,3,3196,ENST00000397938-7;ENST00000406548-7;ENST00000437155-7;ENST00000331029-7;ENST00000483415-7;ENST00000414183-8;ENST00000333395-7;ENST00000455726-6;ENST00000332035-6;ENST00000479135-3;ENST00000332050-7;ENST00000415761-6
ENSG00000182944,EWSR1,22,1,29683123,DONOR,197,80,1325,ENST00000397938-7;ENST00000406548-7;ENST00000437155-7;ENST00000331029-7;ENST00000483415-7;ENST00000414183-8;ENST00000333395-7;ENST00000455726-6;ENST00000332035-6;ENST00000479135-3;ENST00000332050-7
ENSG00000182944,EWSR1,22,1,29684595,ACCEPTOR,218,0,1420,ENST00000397938-8;ENST00000406548-8;ENST00000414183-9;ENST00000333395-8;ENST00000332035-7;ENST00000331029-8;ENST00000437155-8;ENST00000483415-8;ENST00000455726-7;ENST00000479135-4
ENSG00000182944,EWSR1,22,1,29688158,DONOR,168,46,1218,ENST00000397938-10;ENST00000406548-10;ENST00000414183-11;ENST00000332035-9;ENST00000479135-5;ENST00000332050-8;ENST00000483629-1;ENST00000360091-1;ENST00000469669-1
ENSG00000182944,EWSR1,22,1,29688477,ACCEPTOR,176,12,1285,ENST00000397938-11;ENST00000406548-11;ENST00000414183-12;ENST00000332035-10;ENST00000479135-6;ENST00000469669-2;ENST00000483629-2;ENST00000360091-2;ENST00000332050-9
ENSG00000182944,EWSR1,22,1,29688595,DONOR,119,1,1626,ENST00000397938-11;ENST00000406548-11;ENST00000414183-12;ENST00000332035-10;ENST00000479135-6;ENST00000469669-2;ENST00000483629-2;ENST00000360091-2;ENST00000332050-9;ENST00000331029-9
ENSG00000182944,EWSR1,22,1,29692358,DONOR,155,73,982,ENST00000397938-12;ENST00000406548-12;ENST00000331029-10;ENST00000414183-13;ENST00000332035-11;ENST00000479135-7;ENST00000469669-3;ENST00000483629-3;ENST00000360091-3;ENST00000332050-10;ENST00000490315-1
ENSG00000182944,EWSR1,22,1,29693817,ACCEPTOR,44,1,898,ENST00000397938-13;ENST00000406548-13;ENST00000331029-11;ENST00000414183-14;ENST00000332035-12;ENST00000479135-8;ENST00000469669-4;ENST00000483629-4;ENST00000360091-4;ENST00000490315-2;ENST00000332050-11
ENSG00000182944,EWSR1,22,1,29693939,DONOR,64,16,255,ENST00000397938-13;ENST00000406548-13;ENST00000331029-11;ENST00000414183-14;ENST00000332035-12;ENST00000479135-8;ENST00000469669-4;ENST00000483629-4;ENST00000360091-4;ENST00000490315-2;ENST00000332050-11
ENSG00000182944,EWSR1,22,1,29694723,ACCEPTOR,40,0,255,ENST00000483629-5;ENST00000397938-14;ENST00000406548-14;ENST00000331029-12;ENST00000414183-15;ENST00000332035-13;ENST00000479135-9;ENST00000469669-5;ENST00000360091-5;ENST00000332050-12;ENST00000490315-3
ENSG00000182944,EWSR1,22,1,29695841,DONOR,12,3,2123,ENST00000490315-3;ENST00000397938-16;ENST00000406548-16;ENST00000331029-14;ENST00000414183-17;ENST00000332035-15;ENST00000479135-11;ENST00000469669-7;ENST00000483629-6;ENST00000360091-7;ENST00000332050-14
ENSG00000182944,EWSR1,22,1,29696112,ACCEPTOR,9,0,2134,ENST00000397938-17;ENST00000331029-15;ENST00000479135-12;ENST00000469669-8;ENST00000483629-7;ENST00000360091-8;ENST00000414183-18;ENST00000332050-15;ENST00000406548-17;ENST00000332035-16;ENST00000490315-4
ENSG00000121879,PIK3CA,3,1,178866391,DONOR,26,17,356,ENST00000263967-1
ENSG00000121879,PIK3CA,3,1,178916538,ACCEPTOR,47,0,420,ENST00000468036-2;ENST00000477735-2;ENST00000263967-2
ENSG00000121879,PIK3CA,3,1,178916965,DONOR,53,0,380,ENST00000263967-2
ENSG00000121879,PIK3CA,3,1,178917478,ACCEPTOR,32,0,355,ENST00000263967-3
ENSG00000121879,PIK3CA,3,1,178917687,DONOR,52,21,780,ENST00000263967-3
ENSG00000121879,PIK3CA,3,1,178919078,ACCEPTOR,43,1,742,ENST00000263967-4
ENSG00000121879,PIK3CA,3,1,178919328,DONOR,23,0,446,ENST00000263967-4
ENSG00000121879,PIK3CA,3,1,178921332,ACCEPTOR,71,0,487,ENST00000263967-5
ENSG00000121879,PIK3CA,3,1,178921577,DONOR,22,0,665,ENST00000263967-5
ENSG00000121879,PIK3CA,3,1,178922291,ACCEPTOR,76,2,718,ENST00000263967-6
ENSG00000121879,PIK3CA,3,1,178922376,DONOR,76,31,693,ENST00000263967-6
ENSG00000121879,PIK3CA,3,1,178927383,ACCEPTOR,54,0,607,ENST00000263967-7
ENSG00000121879,PIK3CA,3,1,178927488,DONOR,60,22,369,ENST00000263967-7
ENSG00000121879,PIK3CA,3,1,178927974,ACCEPTOR,20,0,333,ENST00000263967-8
ENSG00000121879,PIK3CA,3,1,178928126,DONOR,16,14,427,ENST00000263967-8
ENSG00000121879,PIK3CA,3,1,178928219,ACCEPTOR,17,0,459,ENST00000263967-9
ENSG00000121879,PIK3CA,3,1,178928353,DONOR,51,2,676,ENST00000263967-9
ENSG00000121879,PIK3CA,3,1,178935998,ACCEPTOR,29,2,680,ENST00000263967-10
ENSG00000121879,PIK3CA,3,1,178936122,DONOR,21,0,797,ENST00000263967-10
ENSG00000121879,PIK3CA,3,1,178936984,ACCEPTOR,225,9,1012,ENST00000263967-11
ENSG00000121879,PIK3CA,3,1,178937065,DONOR,51,1,532,ENST00000263967-11
ENSG00000121879,PIK3CA,3,1,178937359,ACCEPTOR,12,0,490,ENST00000263967-12
ENSG00000121879,PIK3CA,3,1,178937523,DONOR,34,6,350,ENST00000462255-1;ENST00000263967-12
ENSG00000121879,PIK3CA,3,1,178937737,ACCEPTOR,30,3,315,ENST00000263967-13;ENST00000462255-2
ENSG00000121879,PIK3CA,3,1,178938774,ACCEPTOR,15,2,436,ENST00000263967-14;ENST00000462255-3
ENSG00000121879,PIK3CA,3,1,178938945,DONOR,62,27,612,ENST00000263967-14;ENST00000462255-3
ENSG00000121879,PIK3CA,3,1,178941869,ACCEPTOR,36,1,556,ENST00000263967-15;ENST00000462255-4
ENSG00000121879,PIK3CA,3,1,178941975,DONOR,32,20,494,ENST00000263967-15;ENST00000462255-4
ENSG00000121879,PIK3CA,3,1,178942488,ACCEPTOR,53,1,539,ENST00000263967-16;ENST00000462255-5
ENSG00000121879,PIK3CA,3,1,178942609,DONOR,115,7,702,ENST00000263967-16;ENST00000462255-5
ENSG00000121879,PIK3CA,3,1,178943750,ACCEPTOR,116,4,728,ENST00000462255-6;ENST00000263967-17
ENSG00000121879,PIK3CA,3,1,178943828,DONOR,35,0,514,ENST00000263967-17
ENSG00000121879,PIK3CA,3,1,178947060,ACCEPTOR,79,2,523,ENST00000263967-18
ENSG00000121879,PIK3CA,3,1,178947230,DONOR,21,1,408,ENST00000263967-18
ENSG00000121879,PIK3CA,3,1,178947792,ACCEPTOR,36,1,430,ENST00000263967-19
ENSG00000121879,PIK3CA,3,1,178947909,DONOR,23,0,571,ENST00000263967-19
ENSG00000121879,PIK3CA,3,1,178948013,ACCEPTOR,33,0,573,ENST00000263967-20
ENSG00000121879,PIK3CA,3,1,178948164,DONOR,52,21,489,ENST00000263967-20
ENSG00000121879,PIK3CA,3,1,178951882,ACCEPTOR,38,0,488,ENST00000263967-21
ENSG00000175832,ETV4,17,-1,41606111,ACCEPTOR,16,8,151,ENST00000591713-13;ENST00000545954-12;ENST00000393664-12;ENST00000545089-11;ENST00000319349-13;ENST00000586826-5;ENST00000538265-12
ENSG00000175832,ETV4,17,-1,41606503,DONOR,9,0,148,ENST00000319349-12;ENST00000393664-11;ENST00000545954-11;ENST00000545089-10;ENST00000591713-12;ENST00000586826-4;ENST00000538265-11
ENSG00000175832,ETV4,17,-1,41606604,ACCEPTOR,18,12,144,ENST00000319349-12;ENST00000393664-11;ENST00000545954-11;ENST00000545089-10;ENST00000591713-12;ENST00000586826-4;ENST00000538265-11
ENSG00000175832,ETV4,17,-1,41606872,DONOR,9,1,134,ENST00000319349-11;ENST00000393664-10;ENST00000545954-10;ENST00000545089-9;ENST00000591713-11;ENST00000586826-3;ENST00000538265-10
ENSG00000175832,ETV4,17,-1,41607044,ACCEPTOR,4,3,100,ENST00000319349-11;ENST00000393664-10;ENST00000545954-10;ENST00000545089-9;ENST00000591713-11;ENST00000586826-3;ENST00000538265-10
ENSG00000175832,ETV4,17,-1,41607252,DONOR,10,1,109,ENST00000319349-10;ENST00000393664-9;ENST00000545954-9;ENST00000545089-8;ENST00000591713-10;ENST00000586826-2;ENST00000538265-9
ENSG00000175832,ETV4,17,-1,41607320,ACCEPTOR,14,3,112,ENST00000319349-10;ENST00000393664-9;ENST00000545954-9;ENST00000545089-8;ENST00000591713-10;ENST00000586826-2;ENST00000538265-9
ENSG00000175832,ETV4,17,-1,41607475,DONOR,8,0,87,ENST00000319349-9;ENST00000393664-8;ENST00000545954-8;ENST00000545089-7;ENST00000591713-9;ENST00000538265-8;ENST00000586826-1
ENSG00000175832,ETV4,17,-1,41610042,DONOR,24,0,111,ENST00000319349-8;ENST00000393664-7;ENST00000545954-7;ENST00000545089-6;ENST00000591713-8;ENST00000538265-7
ENSG00000175832,ETV4,17,-1,41610307,ACCEPTOR,11,5,223,ENST00000319349-8;ENST00000393664-7;ENST00000545954-7;ENST00000545089-6;ENST00000591713-8;ENST00000538265-7;ENST00000590236-7
ENSG00000175832,ETV4,17,-1,41610716,ACCEPTOR,35,23,252,ENST00000319349-7;ENST00000393664-6;ENST00000545954-6;ENST00000591713-7;ENST00000590236-6;ENST00000538265-6;ENST00000585508-6
ENSG00000175832,ETV4,17,-1,41611353,ACCEPTOR,20,2,285,ENST00000319349-6;ENST00000393664-5;ENST00000545954-5;ENST00000545089-5;ENST00000591713-6;ENST00000590236-5;ENST00000585508-5;ENST00000538265-5
ENSG00000175832,ETV4,17,-1,41613847,ACCEPTOR,13,1,234,ENST00000319349-5;ENST00000393664-4;ENST00000545954-4;ENST00000545089-4;ENST00000591713-5;ENST00000590236-4;ENST00000585508-4;ENST00000538265-4
ENSG00000175832,ETV4,17,-1,41622343,DONOR,8,0,188,ENST00000319349-4;ENST00000393664-3;ENST00000545954-3;ENST00000545089-3;ENST00000591713-4;ENST00000590236-2;ENST00000585508-3;ENST00000587151-4;ENST00000538265-3
ENSG00000175832,ETV4,17,-1,41622390,ACCEPTOR,11,3,132,ENST00000319349-4;ENST00000393664-3;ENST00000545954-3;ENST00000545089-3;ENST00000591713-4;ENST00000590236-2;ENST00000585508-3;ENST00000587151-4;ENST00000538265-3
ENSG00000175832,ETV4,17,-1,41622642,DONOR,23,2,138,ENST00000590236-1;ENST00000319349-3;ENST00000393664-2;ENST00000545954-2;ENST00000545089-2;ENST00000591713-3;ENST00000587151-3;ENST00000586764-3;ENST00000538265-2;ENST00000585508-2
ENSG00000175832,ETV4,17,-1,41623229,DONOR,5,0,12,ENST00000587151-1;ENST00000591713-1;ENST00000538265-1
ENSG00000146648,EGFR,7,1,55087058,DONOR,5,0,262,ENST00000275493-1;ENST00000459688-1;ENST00000344576-1;ENST00000342916-1;ENST00000463948-1;ENST00000442591-1;ENST00000420316-1;ENST00000455089-1
ENSG00000146648,EGFR,7,1,55209979,ACCEPTOR,23,0,287,ENST00000455089-2;ENST00000342916-2;ENST00000344576-2;ENST00000420316-2;ENST00000275493-2;ENST00000450046-2;ENST00000442591-2;ENST00000454757-2
ENSG00000146648,EGFR,7,1,55210130,DONOR,39,1,1059,ENST00000455089-2;ENST00000342916-2;ENST00000344576-2;ENST00000420316-2;ENST00000275493-2;ENST00000450046-2;ENST00000442591-2;ENST00000454757-2
ENSG00000146648,EGFR,7,1,55210998,ACCEPTOR,105,4,1085,ENST00000455089-3;ENST00000342916-3;ENST00000344576-3;ENST00000420316-3;ENST00000275493-3;ENST00000450046-3;ENST00000442591-3;ENST00000454757-3
ENSG00000146648,EGFR,7,1,55211181,DONOR,32,0,835,ENST00000455089-3;ENST00000342916-3;ENST00000344576-3;ENST00000420316-3;ENST00000275493-3;ENST00000450046-3;ENST00000442591-3;ENST00000454757-3
ENSG00000146648,EGFR,7,1,55214299,ACCEPTOR,58,5,824,ENST00000342916-4;ENST00000344576-4;ENST00000420316-4;ENST00000275493-4;ENST00000442591-4;ENST00000454757-4;ENST00000450046-4
ENSG00000146648,EGFR,7,1,55214433,DONOR,81,28,873,ENST00000342916-4;ENST00000344576-4;ENST00000420316-4;ENST00000275493-4;ENST00000442591-4;ENST00000454757-4
ENSG00000146648,EGFR,7,1,55218987,ACCEPTOR,23,0,895,ENST00000455089-4;ENST00000342916-5;ENST00000344576-5;ENST00000420316-5;ENST00000275493-5;ENST00000442591-5;ENST00000454757-5
ENSG00000146648,EGFR,7,1,55219055,DONOR,44,0,872,ENST00000455089-4;ENST00000342916-5;ENST00000344576-5;ENST00000420316-5;ENST00000275493-5;ENST00000442591-5;ENST00000454757-5
ENSG00000146648,EGFR,7,1,55220239,ACCEPTOR,25,2,782,ENST00000455089-5;ENST00000342916-6;ENST00000344576-6;ENST00000420316-6;ENST00000275493-6;ENST00000442591-6;ENST00000454757-6
ENSG00000146648,EGFR,7,1,55220357,DONOR,101,66,946,ENST00000455089-5;ENST00000342916-6;ENST00000344576-6;ENST00000420316-6;ENST00000275493-6;ENST00000442591-6;ENST00000454757-6
ENSG00000146648,EGFR,7,1,55221704,ACCEPTOR,139,3,1055,ENST00000455089-6;ENST00000342916-7;ENST00000344576-7;ENST00000420316-7;ENST00000275493-7;ENST00000442591-7;ENST00000454757-7
ENSG00000146648,EGFR,7,1,55221845,DONOR,62,21,716,ENST00000455089-6;ENST00000342916-7;ENST00000344576-7;ENST00000420316-7;ENST00000275493-7;ENST00000442591-7;ENST00000454757-7
ENSG00000146648,EGFR,7,1,55223523,ACCEPTOR,8,0,638,ENST00000455089-7;ENST00000342916-8;ENST00000344576-8;ENST00000420316-8;ENST00000275493-8;ENST00000442591-8;ENST00000454757-8
ENSG00000146648,EGFR,7,1,55223639,DONOR,15,0,820,ENST00000455089-7;ENST00000342916-8;ENST00000344576-8;ENST00000420316-8;ENST00000275493-8;ENST00000442591-8;ENST00000454757-8
ENSG00000146648,EGFR,7,1,55224226,ACCEPTOR,219,7,1017,ENST00000455089-8;ENST00000342916-9;ENST00000344576-9;ENST00000420316-9;ENST00000275493-9;ENST00000442591-9;ENST00000454757-9
ENSG00000146648,EGFR,7,1,55224352,DONOR,28,0,990,ENST00000455089-8;ENST00000342916-9;ENST00000344576-9;ENST00000420316-9;ENST00000275493-9;ENST00000442591-9;ENST00000454757-9
ENSG00000146648,EGFR,7,1,55224452,ACCEPTOR,82,2,1039,ENST00000420316-10;ENST00000455089-9;ENST00000342916-10;ENST00000344576-10;ENST00000275493-10;ENST00000442591-10;ENST00000454757-10
ENSG00000146648,EGFR,7,1,55224525,DONOR,10,0,1097,ENST00000455089-9;ENST00000342916-10;ENST00000344576-10;ENST00000275493-10;ENST00000442591-10;ENST00000454757-10
