GeneId,GeneName,TransId,TransName,ExonCount,TranscriptLength,EffectiveLength,FittedFragments,RawFittedFragments,AdjTPM,RawTPM,TranscriptBasesCovered,SJSupported,UniqueSJSupported,UniqueSJFragments,UniqueNonSJFragments,DiscordantFragments,LowMapQualFrags
ENSG00000157168,NRG1,2436382,ENST00000519240,5,563,443,0.0,0.0,1.336e-04,8.324e-05,549,3,0,0,0,0,0.0
ENSG00000157168,NRG1,2436387,ENST00000523681,2,1173,1053,4.5,4.7,3.109e+00,1.937e+00,147,0,0,0,0,0,0.1
ENSG00000157168,NRG1,2436396,ENST00000338921,13,3092,2972,100.3,97.4,2.451e+01,1.527e+01,2579,10,0,0,0,0,2.6
ENSG00000157168,NRG1,2436398,ENST00000356819,13,3083,2963,34.3,32.0,8.400e+00,5.235e+00,2573,10,0,0,0,0,0.9
ENSG00000157168,NRG1,2436402,ENST00000287845,11,2981,2861,21.1,18.3,5.352e+00,3.335e+00,2471,7,0,0,0,0,0.5
ENSG00000157168,NRG1,2436420,ENST00000341377,13,3127,3007,65.9,64.0,1.592e+01,9.918e+00,2638,10,0,0,0,0,1.7
ENSG00000157168,NRG1,2436425,ENST00000539990,8,1716,1596,177.0,193.1,8.053e+01,5.018e+01,1655,6,0,0,0,0,5.1
ENSG00000077782,FGFR1,2285426,ENST00000397091,18,5702,5582,11983.9,10934.0,1.559e+03,9.714e+02,5684,17,0,0,0,230,166.5
ENSG00000077782,FGFR1,2285948,ENST00000532791,18,5590,5470,11743.9,10950.7,1.559e+03,9.714e+02,5557,17,0,0,0,246,166.8
ENSG00000077782,FGFR1,2285968,ENST00000526688,2,570,450,75.4,74.9,1.216e+02,7.580e+01,570,1,1,66,0,0,1.1
ENSG00000077782,FGFR1,2286124,ENST00000397113,18,3680,3560,10314.0,8582.2,2.104e+03,1.311e+03,3664,17,0,0,0,230,130.7
ENSG00000077782,FGFR1,2286305,ENST00000356207,17,3824,3704,12959.2,9184.3,2.540e+03,1.583e+03,3797,16,0,0,0,241,139.9
ENSG00000077782,FGFR1,2286780,ENST00000335922,19,4157,4037,2631.6,1834.6,4.733e+02,2.949e+02,4125,18,2,48,0,242,27.9
ENSG00000077782,FGFR1,2286865,ENST00000326324,17,3816,3696,13894.6,9524.5,2.729e+03,1.701e+03,3789,16,0,0,0,230,145.1
ENSG00000077782,FGFR1,2287136,ENST00000526570,14,5528,5408,463.0,518.8,6.215e+01,3.873e+01,4855,13,0,0,0,229,7.9
ENSG00000077782,FGFR1,2287174,ENST00000397103,16,2953,2833,27342.8,34878.8,7.008e+03,4.367e+03,2873,15,1,16,0,213,531.2
ENSG00000077782,FGFR1,2287202,ENST00000531196,6,842,722,20983.5,17708.6,2.110e+04,1.315e+04,842,5,1,38,0,34,269.7
ENSG00000077782,FGFR1,2287236,ENST00000397108,19,2870,2750,2703.3,3858.0,7.137e+02,4.448e+02,2862,16,0,0,0,230,58.8
ENSG00000077782,FGFR1,2287257,ENST00000533619,4,540,420,426.4,598.3,7.371e+02,4.593e+02,536,3,0,0,0,48,9.1
ENSG00000077782,FGFR1,2287270,ENST00000527114,6,1499,1379,20.4,34.9,1.077e+01,6.710e+00,1097,5,0,0,0,93,0.5
ENSG00000077782,FGFR1,2287401,ENST00000487647,12,1608,1488,503.3,583.5,2.456e+02,1.530e+02,1608,10,0,72,0,150,8.9
ENSG00000077782,FGFR1,2287417,ENST00000466021,5,823,703,3037.6,4104.6,3.137e+03,1.955e+03,823,4,0,0,0,46,62.5
ENSG00000077782,FGFR1,2287435,ENST00000527745,4,790,670,1241.3,1293.1,1.345e+03,8.383e+02,688,3,0,3,0,41,19.7
ENSG00000077782,FGFR1,2287451,ENST00000524528,2,486,366,55.5,70.3,1.100e+02,6.856e+01,320,1,0,0,2,0,1.1
ENSG00000077782,FGFR1,2287464,ENST00000475621,3,485,365,1620.7,2200.6,3.224e+03,2.009e+03,485,2,0,0,0,12,33.5
ENSG00000077782,FGFR1,2287480,ENST00000530701,2,276,156,0.1,0.2,5.650e-01,3.521e-01,276,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287495,ENST00000464163,2,545,425,0.0,0.0,9.488e-28,5.913e-28,184,1,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287518,ENST00000470826,6,2281,2161,3.0,11.4,9.945e-01,6.198e-01,1309,5,0,0,0,108,0.2
ENSG00000077782,FGFR1,2287585,ENST00000496296,6,1898,1778,1342.8,1314.9,5.483e+02,3.417e+02,1618,5,0,0,0,97,20.0
ENSG00000077782,FGFR1,2287597,ENST00000527203,4,556,436,3857.1,4894.3,6.423e+03,4.003e+03,556,3,1,31,0,9,74.5
ENSG00000077782,FGFR1,2287605,ENST00000533668,5,571,451,3408.3,4729.3,5.487e+03,3.419e+03,571,3,0,0,0,97,72.0
ENSG00000077782,FGFR1,2287614,ENST00000525001,7,1155,1035,17.4,14.1,1.222e+01,7.617e+00,1155,6,0,0,0,113,0.2
ENSG00000077782,FGFR1,2287626,ENST00000532386,5,725,605,1749.4,1553.7,2.099e+03,1.308e+03,725,4,0,0,0,15,23.7
ENSG00000077782,FGFR1,2287652,ENST00000474970,3,764,644,1352.4,1596.4,1.525e+03,9.502e+02,764,2,0,8,0,14,24.3
ENSG00000077782,FGFR1,2287677,ENST00000526742,5,657,537,905.0,1189.9,1.224e+03,7.625e+02,657,4,0,0,0,1,18.1
ENSG00000077782,FGFR1,2287716,ENST00000529552,5,688,568,698.1,629.8,8.924e+02,5.561e+02,688,4,0,0,0,12,9.6
ENSG00000077782,FGFR1,2287730,ENST00000484370,6,826,706,115.2,111.5,1.184e+02,7.380e+01,826,5,1,58,0,2,1.7
ENSG00000077782,FGFR1,2287758,ENST00000530568,4,467,347,927.5,1185.5,1.941e+03,1.209e+03,345,2,0,0,0,0,18.1
ENSG00000077782,FGFR1,2287777,ENST00000434187,4,529,409,15.8,20.0,2.800e+01,1.745e+01,349,2,0,1,0,0,0.3
ENSG00000077782,FGFR1,2287811,ENST00000397090,3,777,657,2400.4,2425.3,2.653e+03,1.653e+03,772,2,0,0,0,0,36.9
ENSG00000077782,FGFR1,2287831,ENST00000413133,4,587,467,3.7,2.5,5.718e+00,3.563e+00,546,2,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287842,ENST00000440174,2,389,269,0.0,0.0,5.740e-32,3.577e-32,93,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287855,ENST00000496629,2,584,464,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2287867,ENST00000480571,2,442,322,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000077782,FGFR1,2288020,ENST00000425967,19,5375,5255,15598.6,19703.4,2.155e+03,1.343e+03,5367,16,0,0,0,230,300.1
ENSG00000077782,FGFR1,2288104,ENST00000447712,18,5900,5780,5515.8,5081.7,6.929e+02,4.318e+02,5764,17,0,0,0,246,77.4
ENSG00000077782,FGFR1,2288319,ENST00000341462,18,5900,5780,2362.1,1868.8,2.967e+02,1.849e+02,5688,16,1,4,0,213,28.5
ENSG00000136997,MYC,2449391,ENST00000259523,3,2042,1922,14.4,12.7,5.427e+00,3.382e+00,1399,2,1,6,0,3,0.2
ENSG00000136997,MYC,2449396,ENST00000517291,3,1023,903,0.0,0.0,8.300e-04,5.173e-04,707,1,0,0,0,3,0.0
ENSG00000136997,MYC,2449410,ENST00000377970,3,2345,2225,40905.6,42415.9,1.335e+04,8.318e+03,2341,2,0,0,0,6,585.7
ENSG00000136997,MYC,2449415,ENST00000524013,3,2150,2030,56735.6,55973.5,2.029e+04,1.265e+04,2150,2,0,3,0,7,773.0
ENSG00000136997,MYC,2449422,ENST00000520751,2,577,457,149.1,64.9,2.369e+02,1.476e+02,577,1,1,39,0,0,0.9
ENSG00000170759,KIF5B,2372047,ENST00000302418,26,5877,5757,337801.9,343653.5,4.260e+04,2.655e+04,5873,25,22,168360,7205,198,5743.0
ENSG00000170759,KIF5B,2372103,ENST00000493889,5,494,374,41.7,99.9,8.098e+01,5.047e+01,494,4,1,21,0,11,1.7
ENSG00000165731,RET,2320136,ENST00000355710,20,5659,5539,628.0,636.7,8.232e+01,5.130e+01,4939,16,1,8,0,0,3.2
ENSG00000165731,RET,2320147,ENST00000498820,5,729,609,0.0,0.0,1.900e-03,1.184e-03,471,3,0,0,0,0,0.0
ENSG00000165731,RET,2320174,ENST00000340058,19,4149,4029,428.8,421.2,7.728e+01,4.816e+01,3621,15,0,1,0,0,2.1
ENSG00000165731,RET,2320183,ENST00000479913,2,577,457,0.0,0.0,5.569e-09,3.470e-09,315,1,0,0,0,0,0.0
ENSG00000066468,FGFR2,2328653,ENST00000358487,18,4255,4135,5044.5,4596.8,8.858e+02,5.520e+02,4252,17,0,0,0,32,130.2
ENSG00000066468,FGFR2,2328711,ENST00000478859,17,3990,3870,190.5,232.0,3.574e+01,2.227e+01,3211,11,0,0,0,7,6.6
ENSG00000066468,FGFR2,2328916,ENST00000356226,16,3547,3427,285.9,172.4,6.058e+01,3.775e+01,3412,15,0,0,0,24,4.9
ENSG00000066468,FGFR2,2328986,ENST00000369060,16,3244,3124,218.5,272.4,5.078e+01,3.165e+01,3244,14,0,0,0,30,7.7
ENSG00000066468,FGFR2,2329103,ENST00000604236,17,3501,3381,286.1,295.6,6.144e+01,3.829e+01,3411,16,0,0,0,25,8.4
ENSG00000066468,FGFR2,2329110,ENST00000369059,16,3003,2883,1002.9,1118.5,2.526e+02,1.574e+02,2874,15,0,0,0,25,31.7
ENSG00000066468,FGFR2,2329118,ENST00000467584,2,497,377,0.7,4.4,1.269e+00,7.906e-01,237,0,0,0,0,0,0.1
ENSG00000066468,FGFR2,2329124,ENST00000429361,9,1138,1018,14.7,44.6,1.045e+01,6.513e+00,1138,7,0,0,0,0,1.3
ENSG00000066468,FGFR2,2329165,ENST00000346997,17,2472,2352,734.0,1609.1,2.266e+02,1.412e+02,2472,16,0,0,0,22,45.6
ENSG00000066468,FGFR2,2329183,ENST00000457416,18,3061,2941,1096.4,1246.7,2.707e+02,1.687e+02,2981,17,0,0,0,33,35.3
ENSG00000066468,FGFR2,2329208,ENST00000360144,17,3001,2881,65.9,73.2,1.661e+01,1.035e+01,2737,15,0,0,0,20,2.1
ENSG00000066468,FGFR2,2329283,ENST00000369056,17,2650,2530,59.1,109.1,1.696e+01,1.057e+01,2516,15,0,0,0,18,3.1
ENSG00000066468,FGFR2,2329300,ENST00000369058,17,2727,2607,395.0,423.6,1.100e+02,6.856e+01,2727,16,0,0,0,28,12.0
ENSG00000066468,FGFR2,2329313,ENST00000336553,16,2593,2473,127.6,154.5,3.748e+01,2.335e+01,2520,15,0,0,0,19,4.4
ENSG00000066468,FGFR2,2329330,ENST00000463870,3,386,266,18.6,8.4,5.082e+01,3.167e+01,386,2,0,0,0,0,0.2
ENSG00000066468,FGFR2,2329347,ENST00000490349,9,1478,1358,384.3,499.4,2.054e+02,1.280e+02,1478,8,0,0,0,22,14.1
ENSG00000066468,FGFR2,2329349,ENST00000359354,7,1680,1560,0.1,0.0,2.434e-02,1.517e-02,1236,5,0,0,0,13,0.0
ENSG00000066468,FGFR2,2329361,ENST00000491475,2,730,610,101.9,110.3,1.213e+02,7.557e+01,580,1,0,2,0,0,3.1
ENSG00000066468,FGFR2,2329370,ENST00000491111,3,574,454,0.0,0.0,4.309e-08,2.686e-08,259,0,0,0,0,0,0.0
ENSG00000066468,FGFR2,2329432,ENST00000357555,17,3690,3570,1474.7,1308.2,2.999e+02,1.869e+02,3663,15,1,1,0,15,37.1
ENSG00000066468,FGFR2,2329509,ENST00000369061,15,3803,3683,7376.7,6949.9,1.454e+03,9.062e+02,3793,13,0,0,0,16,196.9
ENSG00000066468,FGFR2,2329556,ENST00000351936,18,3005,2885,1423.5,1006.2,3.582e+02,2.233e+02,2861,17,1,255,0,27,28.5
ENSG00000118058,KMT2A,2399566,ENST00000534358,36,16594,16474,311200.4,286644.6,1.372e+04,8.547e+03,16466,35,1,442,0,209,3214.7
ENSG00000118058,KMT2A,2399584,ENST00000531904,10,4320,4200,5768.6,6152.6,9.972e+02,6.215e+02,4193,9,0,182,0,22,69.0
ENSG00000118058,KMT2A,2399608,ENST00000389506,36,13655,13535,136968.3,145413.2,7.347e+03,4.579e+03,13531,35,0,0,0,209,1630.8
ENSG00000118058,KMT2A,2399618,ENST00000532204,3,499,379,2.6,2.0,4.916e+00,3.064e+00,253,1,0,0,0,0,0.0
ENSG00000118058,KMT2A,2399622,ENST00000529852,2,3323,3203,0.0,0.0,1.764e-19,1.100e-19,253,1,0,0,0,0,0.0
ENSG00000118058,KMT2A,2399632,ENST00000527869,4,481,361,61.4,58.3,1.234e+02,7.690e+01,481,3,0,20,0,0,0.7
ENSG00000118058,KMT2A,2399646,ENST00000533790,5,804,684,328.5,334.0,3.487e+02,2.173e+02,804,4,0,31,0,21,3.7
ENSG00000118058,KMT2A,2399655,ENST00000392873,8,1098,978,201.1,156.3,1.493e+02,9.305e+01,1098,7,0,0,0,33,1.8
ENSG00000118058,KMT2A,2399662,ENST00000420751,2,254,134,137.6,156.4,7.454e+02,4.645e+02,253,1,1,53,7,0,1.8
ENSG00000118058,KMT2A,2399673,ENST00000528278,3,1799,1679,3237.2,4140.5,1.400e+03,8.724e+02,1663,2,0,0,0,53,46.4
ENSG00000118058,KMT2A,2399679,ENST00000534085,2,323,203,146.4,166.3,5.237e+02,3.264e+02,306,1,0,11,0,0,1.9
ENSG00000118058,KMT2A,2399684,ENST00000534678,2,605,485,53.0,63.7,7.927e+01,4.940e+01,404,1,0,21,0,0,0.7
ENSG00000118058,KMT2A,2399691,ENST00000525408,5,853,733,164.3,207.9,1.627e+02,1.014e+02,848,4,0,0,0,24,2.3
ENSG00000118058,KMT2A,2399695,ENST00000527839,2,2096,1976,441.4,564.2,1.622e+02,1.011e+02,1544,1,0,0,0,23,6.3
ENSG00000118058,KMT2A,2399704,ENST00000354520,35,14320,14200,213344.1,233620.7,1.091e+04,6.798e+03,14196,34,0,0,0,198,2620.0
ENSG00000134954,ETS1,2445188,ENST00000392668,10,5139,5019,96932.6,100404.9,1.402e+04,8.739e+03,5126,9,1,848,0,188,1219.6
ENSG00000134954,ETS1,2445190,ENST00000526145,7,3389,3269,88019.0,90573.1,1.955e+04,1.218e+04,3389,6,1,102,0,86,1100.2
ENSG00000134954,ETS1,2445195,ENST00000531611,7,2134,2014,2882.5,1897.6,1.039e+03,6.476e+02,2134,6,1,61,0,55,23.0
ENSG00000134954,ETS1,2445198,ENST00000319397,8,2231,2111,62938.0,69836.0,2.165e+04,1.349e+04,2229,7,0,0,0,239,848.3
ENSG00000134954,ETS1,2445199,ENST00000530924,2,475,355,268.5,313.7,5.491e+02,3.422e+02,289,1,0,4,1,0,3.8
ENSG00000134954,ETS1,2445201,ENST00000608978,3,545,425,4.8,5.2,8.257e+00,5.146e+00,145,2,1,5,0,0,0.1
ENSG00000134954,ETS1,2445204,ENST00000525404,4,655,535,1.9,2.2,2.609e+00,1.626e+00,322,3,1,2,0,0,0.0
ENSG00000134954,ETS1,2445205,ENST00000527676,3,628,508,0.0,0.0,0.000e+00,0.000e+00,120,0,0,0,0,0,0.0
ENSG00000134954,ETS1,2445209,ENST00000345075,7,4981,4861,111857.6,110802.6,1.671e+04,1.041e+04,4969,6,1,3,0,91,1345.9
ENSG00000134954,ETS1,2445211,ENST00000535549,4,4594,4474,86398.4,78146.7,1.402e+04,8.738e+03,4582,2,0,0,1,68,949.3
ENSG00000151702,FLI1,2445285,ENST00000608303,7,2577,2457,2804.9,2507.6,8.289e+02,5.165e+02,2410,4,0,0,0,0,46.1
ENSG00000151702,FLI1,2445293,ENST00000527767,4,561,441,3453.1,3700.4,5.685e+03,3.543e+03,491,3,1,26,0,43,68.0
ENSG00000151702,FLI1,2445340,ENST00000527786,9,4127,4007,5148.2,5260.3,9.328e+02,5.813e+02,4006,8,0,0,0,61,96.7
ENSG00000151702,FLI1,2445344,ENST00000429175,10,3130,3010,52357.6,51420.1,1.263e+04,7.870e+03,3130,9,1,3,0,61,944.8
ENSG00000151702,FLI1,2445348,ENST00000534087,10,3859,3739,1346.2,1251.4,2.614e+02,1.629e+02,3812,9,2,8,0,61,23.0
ENSG00000151702,FLI1,2445353,ENST00000608055,2,620,500,1672.1,1691.5,2.428e+03,1.513e+03,536,1,0,11,0,44,31.1
ENSG00000151702,FLI1,2445354,ENST00000528790,3,5370,5250,541.6,625.3,7.491e+01,4.668e+01,2607,2,0,19,0,0,11.5
ENSG00000151702,FLI1,2445356,ENST00000344954,9,3926,3806,266.6,343.7,5.086e+01,3.169e+01,3573,7,0,0,0,59,6.3
ENSG00000151702,FLI1,2445360,ENST00000525560,7,1557,1437,1260.2,2298.3,6.367e+02,3.968e+02,1390,4,0,0,0,0,42.2
ENSG00000151702,FLI1,2445362,ENST00000281428,8,3439,3319,553.9,749.4,1.212e+02,7.551e+01,3387,7,0,0,0,16,13.8
ENSG00000135446,CDK4,2411896,ENST00000257904,8,2076,1956,15743.8,16899.2,5.844e+03,3.642e+03,2076,7,0,0,0,51,402.6
ENSG00000135446,CDK4,2411902,ENST00000552713,3,685,565,141.7,156.1,1.821e+02,1.135e+02,531,2,0,63,0,8,3.7
ENSG00000135446,CDK4,2411910,ENST00000549606,4,558,438,9.8,4.0,1.624e+01,1.012e+01,558,2,0,0,0,8,0.1
ENSG00000135446,CDK4,2411916,ENST00000553237,7,952,832,11.1,6.7,9.680e+00,6.033e+00,952,5,0,0,0,10,0.2
ENSG00000135446,CDK4,2411922,ENST00000546489,7,776,656,4180.8,3380.6,4.627e+03,2.884e+03,776,6,1,9,0,16,80.5
ENSG00000135446,CDK4,2411930,ENST00000551888,6,636,516,0.0,0.0,3.850e-05,2.400e-05,636,5,0,0,0,1,0.0
ENSG00000135446,CDK4,2411933,ENST00000547281,7,825,705,4435.0,5179.6,4.567e+03,2.846e+03,825,5,0,0,0,44,123.4
ENSG00000135446,CDK4,2411935,ENST00000550419,7,919,799,205.0,202.5,1.863e+02,1.161e+02,919,5,1,55,8,37,4.8
ENSG00000135446,CDK4,2411939,ENST00000551800,5,773,653,1112.7,919.3,1.237e+03,7.710e+02,773,4,1,17,0,37,21.9
ENSG00000135446,CDK4,2411946,ENST00000552254,4,769,649,7906.4,8710.1,8.845e+03,5.512e+03,764,3,0,0,0,37,207.5
ENSG00000135446,CDK4,2411951,ENST00000551706,3,984,864,851.7,970.2,7.157e+02,4.460e+02,984,2,0,12,0,9,23.1
ENSG00000135446,CDK4,2411959,ENST00000552388,4,694,574,5.0,3.1,6.341e+00,3.952e+00,694,2,0,0,0,37,0.1
ENSG00000135446,CDK4,2411964,ENST00000552862,3,447,327,14.6,10.2,3.246e+01,2.023e+01,367,1,0,0,0,28,0.2
ENSG00000135446,CDK4,2411971,ENST00000547853,2,228,108,1.3,11.5,9.040e+00,5.633e+00,224,0,0,0,0,0,0.3
ENSG00000135446,CDK4,2411976,ENST00000540325,7,952,832,11.1,6.7,9.680e+00,6.033e+00,952,5,0,0,0,10,0.2
ENSG00000135446,CDK4,2411986,ENST00000312990,7,1000,880,28102.1,27425.9,2.319e+04,1.445e+04,1000,6,0,0,0,8,653.5
ENSG00000122025,FLT3,2304203,ENST00000241453,24,3842,3722,3250.9,3338.4,6.342e+02,3.952e+02,3803,23,0,0,0,6,115.6
ENSG00000122025,FLT3,2304252,ENST00000380987,25,3634,3514,2407.0,2510.3,4.973e+02,3.099e+02,3521,23,1,1,0,6,86.9
ENSG00000122025,FLT3,2304271,ENST00000469894,3,474,354,0.0,0.0,1.898e-02,1.183e-02,290,0,0,0,0,0,0.0
ENSG00000122025,FLT3,2304330,ENST00000380982,24,3848,3728,1032.1,1030.4,2.010e+02,1.253e+02,3812,23,1,0,0,6,35.7
ENSG00000122025,FLT3,2304377,ENST00000537084,23,3178,3058,6452.7,6640.7,1.532e+03,9.548e+02,3164,22,1,8,0,5,229.9
ENSG00000102755,FLT1,2308213,ENST00000282397,30,7084,6964,35737.2,38333.9,3.726e+03,2.322e+03,7081,29,2,1143,7,58,535.2
ENSG00000102755,FLT1,2308286,ENST00000540678,17,1927,1807,14.3,35.1,5.752e+00,3.585e+00,1792,14,0,0,0,5,0.5
ENSG00000102755,FLT1,2308317,ENST00000543394,10,1275,1155,2.9,3.8,1.825e+00,1.137e+00,1153,9,1,1,0,2,0.1
ENSG00000102755,FLT1,2308423,ENST00000541932,15,2968,2848,9043.1,10305.7,2.305e+03,1.437e+03,2775,14,1,103,13,57,143.9
ENSG00000102755,FLT1,2308436,ENST00000539099,12,1911,1791,14196.4,15307.6,5.755e+03,3.586e+03,1827,10,0,0,0,50,213.7
ENSG00000139618,BRCA2,2321282,ENST00000380152,27,10930,10810,7793.8,7834.3,5.235e+02,3.262e+02,10920,26,0,0,0,1,61.2
ENSG00000139618,BRCA2,2321330,ENST00000530893,10,2011,1891,8.0,55.7,3.063e+00,1.909e+00,2011,8,0,0,0,0,0.4
ENSG00000139618,BRCA2,2321350,ENST00000528762,4,495,375,9.6,18.6,1.859e+01,1.159e+01,483,2,1,7,0,1,0.1
ENSG00000139618,BRCA2,2321370,ENST00000470094,6,842,722,0.0,0.0,3.274e-05,2.040e-05,716,3,0,0,0,0,0.0
ENSG00000139618,BRCA2,2321386,ENST00000533776,2,523,403,0.5,47.9,9.658e-01,6.019e-01,436,1,0,0,0,0,0.4
ENSG00000139618,BRCA2,2321403,ENST00000544455,28,10984,10864,7056.5,7093.1,4.716e+02,2.939e+02,10920,26,0,0,0,1,55.4
ENSG00000140538,NTRK3,2453987,ENST00000394480,19,4736,4616,96.4,92.4,1.517e+01,9.453e+00,3047,17,0,0,0,14,1.1
ENSG00000140538,NTRK3,2453992,ENST00000557856,16,2622,2502,5026.8,5150.8,1.459e+03,9.091e+02,2621,15,0,0,0,14,62.7
ENSG00000140538,NTRK3,2453997,ENST00000558576,4,717,597,0.0,0.0,5.873e-10,3.660e-10,387,1,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454004,ENST00000542733,16,2287,2167,20.9,21.1,7.010e+00,4.369e+00,1949,14,1,5,0,13,0.3
ENSG00000140538,NTRK3,2454006,ENST00000558676,14,2324,2204,689.0,678.3,2.270e+02,1.414e+02,2258,13,0,0,0,13,8.3
ENSG00000140538,NTRK3,2454008,ENST00000559680,3,441,321,0.0,0.0,5.593e-13,3.485e-13,286,1,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454012,ENST00000560201,2,424,304,39.6,21.2,9.455e+01,5.892e+01,388,1,1,8,0,0,0.3
ENSG00000140538,NTRK3,2454014,ENST00000558306,3,629,509,92.1,86.1,1.314e+02,8.191e+01,629,1,0,12,0,0,1.0
ENSG00000140538,NTRK3,2454017,ENST00000540489,14,2123,2003,1091.7,1117.3,3.957e+02,2.466e+02,2123,13,0,0,0,9,13.6
ENSG00000140538,NTRK3,2454021,ENST00000537300,2,141,36,0.0,0.0,0.000e+00,0.000e+00,141,0,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454024,ENST00000560739,3,572,452,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454026,ENST00000560017,4,257,137,0.0,0.0,1.666e-08,1.038e-08,208,1,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454029,ENST00000557897,2,398,278,0.0,0.0,5.715e-47,3.562e-47,91,0,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454033,ENST00000559764,4,538,418,240.7,231.4,4.181e+02,2.605e+02,452,2,0,0,0,3,2.8
ENSG00000140538,NTRK3,2454036,ENST00000559188,6,535,415,0.0,0.0,4.707e-07,2.933e-07,317,3,0,0,0,0,0.0
ENSG00000140538,NTRK3,2454042,ENST00000559067,3,554,434,140.3,88.0,2.348e+02,1.463e+02,541,1,0,1,0,0,1.1
ENSG00000140538,NTRK3,2454046,ENST00000360948,19,2826,2706,239.7,237.0,6.431e+01,4.008e+01,2821,17,0,0,0,14,2.9
ENSG00000140538,NTRK3,2454049,ENST00000357724,18,2802,2682,601.5,615.9,1.628e+02,1.015e+02,2797,16,0,0,0,14,7.5
ENSG00000140538,NTRK3,2454052,ENST00000355254,18,2784,2664,572.8,562.9,1.561e+02,9.729e+01,2779,16,0,0,0,14,6.8
ENSG00000140538,NTRK3,2454058,ENST00000317501,15,3979,3859,5152.1,5258.2,9.693e+02,6.041e+02,3938,13,0,0,0,9,64.0
ENSG00000171791,BCL2,2369742,ENST00000398117,2,7461,7341,30002.8,29606.2,2.967e+03,1.849e+03,6918,1,0,0,0,0,124.4
ENSG00000171791,BCL2,2369780,ENST00000333681,3,3209,3089,1238.5,2325.7,2.911e+02,1.814e+02,3010,2,0,0,0,3,9.8
ENSG00000171791,BCL2,2369787,ENST00000590515,2,572,452,2159.8,2128.3,3.469e+03,2.162e+03,548,0,0,0,0,0,8.9
ENSG00000171791,BCL2,2369796,ENST00000589955,1,911,791,457.2,450.0,4.196e+02,2.615e+02,911,0,0,0,0,0,1.9
ENSG00000171791,BCL2,2369819,ENST00000444484,2,1206,1086,4979.2,4253.9,3.329e+03,2.075e+03,1206,1,0,0,0,3,17.9
ENSG00000074181,NOTCH3,2441820,ENST00000263388,33,8071,7951,590118.5,599876.3,5.389e+04,3.358e+04,8018,32,7,64754,3078,1216,9709.5
ENSG00000074181,NOTCH3,2441828,ENST00000595514,5,564,444,928.5,1231.8,1.518e+03,9.462e+02,564,4,1,308,0,11,19.9
ENSG00000074181,NOTCH3,2441832,ENST00000597756,3,559,439,256.1,1070.4,4.236e+02,2.640e+02,435,2,0,0,0,48,17.3
ENSG00000074181,NOTCH3,2441836,ENST00000601011,23,3858,3738,20475.8,14802.0,3.977e+03,2.478e+03,3822,22,1,730,0,814,239.6
ENSG00000074181,NOTCH3,2441843,ENST00000600841,2,748,628,7.6,8.8,8.819e+00,5.496e+00,444,1,0,4,0,16,0.1
ENSG00000074181,NOTCH3,2441848,ENST00000595045,3,558,438,1264.7,1786.4,2.096e+03,1.306e+03,546,2,0,29,0,14,28.9
ENSG00000167601,AXL,2288358,ENST00000301178,20,4737,4617,113475.2,115659.2,1.784e+04,1.112e+04,4737,19,0,0,0,198,1678.5
ENSG00000167601,AXL,2288430,ENST00000359092,19,3206,3086,53664.2,45663.7,1.263e+04,7.868e+03,3206,18,1,1551,0,198,662.7
ENSG00000167601,AXL,2288515,ENST00000599659,12,1708,1588,2097.0,1668.0,9.588e+02,5.975e+02,1707,11,0,67,3,60,24.2
ENSG00000167601,AXL,2288531,ENST00000594880,4,543,423,0.0,0.0,1.149e-02,7.161e-03,441,2,0,0,0,8,0.0
ENSG00000167601,AXL,2288556,ENST00000593513,17,2557,2437,34051.0,41635.8,1.014e+04,6.322e+03,2556,16,1,92,0,189,604.2
ENSG00000157554,ERG,2339112,ENST00000398905,9,4806,4686,3006.2,3405.2,4.658e+02,2.903e+02,4800,8,0,0,0,19,64.0
ENSG00000157554,ERG,2339198,ENST00000398907,9,4809,4689,1358.8,1456.6,2.104e+02,1.311e+02,4803,7,0,0,0,19,27.4
ENSG00000157554,ERG,2339221,ENST00000288319,10,4919,4799,5586.6,4729.5,8.452e+02,5.267e+02,4913,9,0,106,0,19,88.9
ENSG00000157554,ERG,2339282,ENST00000398897,9,4651,4531,1790.9,1672.6,2.870e+02,1.788e+02,4645,8,1,38,0,0,31.5
ENSG00000157554,ERG,2339353,ENST00000398911,10,4914,4794,1129.3,1218.1,1.710e+02,1.066e+02,4908,9,0,0,0,19,22.9
ENSG00000157554,ERG,2339383,ENST00000417133,12,5023,4903,633.8,675.9,9.385e+01,5.849e+01,5017,11,0,0,0,19,12.7
